time,joy_delta,joy_speed,lqg_delta,lqg_speed,lqg_e_cg,lqg_e_cg_dot,lqg_theta_e,lqg_theta_e_dot,lqg_e_cg_hat,lqg_e_cg_dot_hat,lqg_theta_e_hat,lqg_theta_e_dot_hat,yaw,yaw_rate,vx,vy
20.124,0.0,0.0,-0.493,0.363,-0.119,0.0,-0.0,-0.534,-0.115,0.111,0.48,0.358,-2.692,-0.0,0.1,0.0
20.18,0.0,0.0,-0.76,0.363,-0.119,0.0,-0.0,0.0,-0.111,0.204,0.865,0.663,-2.695,-0.0,0.1,0.0
20.226,0.0,0.0,-1.488,0.363,-0.118,0.0,-0.0,0.0,-0.078,1.087,4.559,3.569,-2.692,-0.0,0.1,0.0
20.285,0.0,0.0,-8.457,0.363,-0.118,-0.0,-0.004,-0.09,-0.13,-0.335,-1.396,-1.108,-2.696,-0.0,0.1,0.0
20.42,0.0,0.0,2.771,0.363,-0.12,0.006,0.058,1.253,-0.126,-0.14,-0.572,-0.467,-2.668,-0.0,0.1,0.0
20.456,0.0,0.0,1.225,0.363,-0.12,0.006,0.058,0.0,-0.123,-0.087,-0.347,-0.294,-2.676,-0.0,0.1,0.0
20.506,0.0,0.0,0.801,0.363,-0.119,0.0,-0.0,-1.163,-0.122,-0.065,-0.259,-0.222,-2.68,-0.0,0.1,0.0
20.555,0.0,0.0,0.633,0.363,-0.119,0.0,-0.0,0.0,-0.121,-0.053,-0.209,-0.18,-2.692,-0.0,0.1,0.0
20.652,0.0,0.0,0.537,0.363,-0.117,0.004,0.044,0.884,-0.118,-0.043,-0.169,-0.149,-2.687,-0.0,0.1,0.0
20.72,0.0,0.0,0.457,0.363,-0.118,0.001,0.009,-0.705,-0.12,-0.038,-0.146,-0.132,-2.666,-0.0,0.1,0.0
20.81,0.0,0.0,0.419,0.363,-0.118,0.008,0.084,1.506,-0.119,-0.033,-0.12,-0.118,-2.662,-0.0,0.1,0.0
20.868,0.0,0.0,0.374,0.481,-0.118,0.008,0.084,0.0,-0.119,-0.03,-0.101,-0.11,-2.651,-0.0,0.1,0.0
20.923,0.0,0.0,0.342,0.623,-0.12,0.0,-0.0,-1.686,-0.121,-0.028,-0.095,-0.102,-2.627,-0.0,0.1,0.0
20.958,0.0,0.0,0.332,0.668,-0.12,0.0,-0.0,0.0,-0.121,-0.026,-0.092,-0.095,-2.648,-0.0,0.1,0.0
21.055,0.0,0.0,0.321,0.719,-0.12,0.0,-0.0,0.0,-0.12,-0.025,-0.089,-0.089,-2.674,-0.0,0.1,0.0
21.105,0.0,0.0,0.313,0.754,-0.118,-0.001,-0.009,-0.18,-0.118,-0.023,-0.088,-0.084,-2.651,-0.0,0.1,0.0
21.151,0.0,0.0,0.305,0.79,-0.118,-0.001,-0.009,0.0,-0.119,-0.023,-0.087,-0.08,-2.672,-0.0,0.1,0.0
21.213,0.0,0.0,0.304,0.797,-0.119,0.001,0.014,0.451,-0.12,-0.023,-0.087,-0.08,-2.645,-0.0,0.1,0.0
21.261,0.0,0.0,0.303,0.798,-0.119,0.001,0.014,0.0,-0.119,-0.023,-0.087,-0.08,-2.673,-0.0,0.1,0.0
21.29,0.0,0.0,0.304,0.795,-0.119,-0.0,-0.004,-0.361,-0.12,-0.023,-0.09,-0.08,-2.656,-0.0,0.1,0.0
21.388,0.0,0.0,0.307,0.782,-0.118,0.003,0.027,0.624,-0.119,-0.024,-0.092,-0.083,-2.657,-0.0,0.1,0.0
21.433,0.0,0.0,0.312,0.76,-0.118,0.003,0.027,0.0,-0.119,-0.025,-0.097,-0.088,-2.648,-0.0,0.1,0.0
21.491,0.0,0.0,0.322,0.713,-0.118,0.001,0.009,-0.355,-0.119,-0.027,-0.103,-0.093,-2.677,-0.0,0.1,0.0
21.533,0.0,0.0,0.334,0.662,-0.118,0.001,0.009,0.0,-0.119,-0.029,-0.111,-0.099,-2.664,-0.0,0.1,0.0
21.59,0.0,0.0,0.349,0.594,-0.119,0.0,-0.0,-0.179,-0.12,-0.031,-0.122,-0.106,-2.675,-0.0,0.1,0.0
21.632,0.0,0.0,0.369,0.501,-0.119,0.0,-0.0,0.0,-0.12,-0.034,-0.136,-0.116,-2.67,-0.0,0.1,0.0
21.664,0.0,0.0,0.395,0.388,-0.117,0.0,-0.0,0.0,-0.117,-0.038,-0.155,-0.127,-2.681,-0.0,0.1,0.0
21.714,0.0,0.0,0.424,0.363,-0.117,0.0,-0.0,0.0,-0.119,-0.045,-0.184,-0.15,-2.664,-0.0,0.1,0.0
21.762,0.0,0.0,0.48,0.363,-0.117,0.0,-0.0,0.0,-0.119,-0.055,-0.228,-0.183,-2.695,-0.0,0.1,0.0
21.836,0.0,0.0,0.562,0.363,-0.118,-0.0,-0.004,-0.09,-0.121,-0.073,-0.304,-0.242,-2.675,-0.0,0.1,0.0
21.891,0.0,0.0,0.706,0.363,-0.118,0.0,-0.0,0.09,-0.122,-0.111,-0.464,-0.368,-2.681,-0.0,0.1,0.0
21.982,0.0,0.0,1.007,0.363,-0.118,0.0,-0.0,0.0,-0.127,-0.241,-1.005,-0.792,-2.676,-0.0,0.1,0.0
22.036,0.0,0.0,2.027,0.363,-0.119,-0.001,-0.009,-0.18,-0.071,1.342,5.621,4.415,-2.666,-0.0,0.1,0.0
22.081,0.0,0.0,-10.465,0.363,-0.119,0.005,0.05,1.175,-0.111,0.185,0.781,0.607,-2.674,-0.0,0.1,0.0
22.13,0.0,0.0,-1.337,0.363,-0.119,0.005,0.05,0.0,-0.115,0.104,0.445,0.338,-2.669,-0.0,0.1,0.0
22.17,0.0,0.0,-0.7,0.363,-0.117,0.003,0.027,-0.461,-0.114,0.073,0.315,0.235,-2.68,-0.0,0.1,0.0
22.238,0.0,0.0,-0.457,0.363,-0.117,0.003,0.027,0.0,-0.115,0.057,0.249,0.182,-2.668,-0.0,0.1,0.0
22.297,0.0,0.0,-0.331,0.675,-0.116,0.004,0.045,0.365,-0.114,0.048,0.214,0.151,-2.673,-0.0,0.1,0.0
22.368,0.0,0.0,-0.263,0.981,-0.116,0.004,0.045,0.0,-0.115,0.042,0.19,0.13,-2.662,-0.0,0.1,0.0
22.401,0.0,0.0,-0.216,1.191,-0.12,0.004,0.045,-0.007,-0.12,0.037,0.174,0.112,-2.661,-0.0,0.1,0.0
22.478,0.0,0.0,-0.177,1.367,-0.12,0.004,0.045,0.0,-0.118,0.034,0.162,0.102,-2.659,-0.0,0.1,0.0
22.512,0.0,0.0,-0.156,1.461,-0.118,0.0,-0.0,-0.893,-0.116,0.032,0.148,0.096,-2.645,-0.0,0.1,0.0
22.545,0.0,0.0,-0.136,1.552,-0.118,0.0,-0.0,0.0,-0.117,0.03,0.138,0.09,-2.651,-0.0,0.1,0.0
22.596,0.0,0.0,-0.117,1.636,-0.119,-0.0,-0.004,-0.09,-0.119,0.028,0.13,0.086,-2.682,-0.0,0.1,0.0
22.646,0.0,0.0,-0.101,1.708,-0.119,-0.0,-0.004,0.0,-0.118,0.027,0.124,0.085,-2.698,-0.0,0.1,0.0
22.693,0.0,0.0,-0.093,1.742,-0.116,0.007,0.07,1.488,-0.114,0.027,0.125,0.081,-2.68,-0.0,0.1,0.0
22.793,0.0,0.0,-0.097,1.728,-0.119,0.009,0.088,0.364,-0.119,0.025,0.126,0.072,-2.691,-0.0,0.1,0.0
22.855,0.0,0.0,-0.087,1.772,-0.119,0.009,0.088,0.0,-0.117,0.025,0.129,0.068,-2.688,-0.0,0.1,0.0
22.892,0.0,0.0,-0.089,1.762,-0.117,0.006,0.062,-0.53,-0.115,0.025,0.13,0.068,-2.672,-0.0,0.1,0.0
22.996,0.0,0.0,-0.093,1.742,-0.117,0.006,0.062,0.0,-0.116,0.025,0.132,0.067,-2.672,-0.0,0.1,0.0
23.057,0.0,0.0,-0.094,1.738,-0.117,0.004,0.045,-0.339,-0.117,0.026,0.135,0.069,-2.656,-0.0,0.1,0.0
23.076,0.0,0.0,-0.099,1.718,-0.118,-0.0,-0.004,-0.983,-0.117,0.028,0.139,0.078,-2.691,-0.0,0.1,0.0
23.132,0.0,0.0,-0.111,1.662,-0.118,-0.0,-0.004,0.0,-0.117,0.03,0.147,0.089,-2.706,-0.0,0.1,0.0
23.173,0.0,0.0,-0.129,1.584,-0.117,0.0,-0.0,0.09,-0.115,0.034,0.157,0.102,-2.706,-0.0,0.1,0.0
23.209,0.0,0.0,-0.154,1.469,-0.117,0.0,-0.0,0.0,-0.115,0.038,0.172,0.116,-2.7,-0.0,0.1,0.0
23.274,0.0,0.0,-0.182,1.342,-0.12,0.004,0.045,0.899,-0.119,0.04,0.187,0.123,-2.703,-0.0,0.1,0.0
23.323,0.0,0.0,-0.202,1.252,-0.12,0.004,0.045,0.0,-0.118,0.046,0.21,0.14,-2.687,-0.0,0.1,0.0
23.389,0.0,0.0,-0.247,1.05,-0.118,0.004,0.04,-0.102,-0.115,0.054,0.246,0.168,-2.683,-0.0,0.1,0.0
23.491,0.0,0.0,-0.317,0.737,-0.116,0.001,0.013,-0.529,-0.113,0.07,0.308,0.22,-2.667,-0.0,0.1,0.0
23.509,0.0,0.0,-0.438,0.363,-0.116,0.001,0.013,0.0,-0.113,0.097,0.422,0.311,-2.658,-0.0,0.1,0.0
23.53,0.0,0.0,-0.653,0.363,-0.116,0.001,0.013,0.0,-0.11,0.163,0.695,0.528,-2.679,-0.0,0.1,0.0
23.597,0.0,0.0,-1.17,0.363,-0.117,-0.0,-0.004,-0.358,-0.098,0.519,2.186,1.702,-2.686,-0.0,0.1,0.0
23.656,0.0,0.0,-3.982,0.363,-0.117,-0.0,-0.004,0.0,-0.134,-0.46,-1.917,-1.52,-2.702,-0.0,0.1,0.0
23.72,0.0,0.0,3.754,0.363,-0.117,0.004,0.044,0.974,-0.122,-0.156,-0.64,-0.519,-2.692,-0.0,0.1,0.0
23.761,0.0,0.0,1.347,0.363,-0.118,0.0,-0.0,-0.884,-0.123,-0.096,-0.39,-0.322,-2.701,-0.0,0.1,0.0
23.798,0.0,0.0,0.879,0.363,-0.118,0.0,-0.0,0.0,-0.121,-0.07,-0.284,-0.236,-2.684,-0.0,0.1,0.0
23.853,0.0,0.0,0.675,0.363,-0.118,0.0,-0.0,0.0,-0.121,-0.056,-0.225,-0.188,-2.707,-0.0,0.1,0.0
23.958,0.0,0.0,0.564,0.363,-0.121,-0.002,-0.023,-0.454,-0.124,-0.048,-0.193,-0.161,-2.678,-0.0,0.1,0.0
24.0,0.0,0.0,0.506,0.363,-0.119,0.003,0.027,0.988,-0.119,-0.04,-0.164,-0.137,-2.673,-0.0,0.1,0.0
24.058,0.0,0.0,0.444,0.363,-0.119,0.003,0.027,0.0,-0.121,-0.036,-0.142,-0.123,-2.686,-0.0,0.1,0.0
24.159,0.0,0.0,0.408,0.363,-0.117,0.0,-0.0,-0.534,-0.117,-0.032,-0.13,-0.11,-2.715,-0.0,0.1,0.0
24.202,0.0,0.0,0.379,0.459,-0.117,0.008,0.079,1.585,-0.119,-0.03,-0.113,-0.105,-2.695,-0.0,0.1,0.0
24.3,0.0,0.0,0.354,0.571,-0.118,0.006,0.065,-0.29,-0.12,-0.028,-0.101,-0.101,-2.705,-0.0,0.1,0.0
24.353,0.0,0.0,0.337,0.648,-0.118,0.006,0.065,0.0,-0.119,-0.027,-0.092,-0.099,-2.724,-0.0,0.1,0.0
24.376,0.0,0.0,0.323,0.71,-0.117,-0.0,-0.004,-1.385,-0.118,-0.025,-0.091,-0.093,-2.705,-0.0,0.1,0.0
24.417,0.0,0.0,0.315,0.744,-0.117,-0.0,-0.004,0.0,-0.118,-0.025,-0.09,-0.089,-2.695,-0.0,0.1,0.0
24.474,0.0,0.0,0.312,0.757,-0.12,0.004,0.045,0.983,-0.122,-0.025,-0.089,-0.092,-2.705,-0.0,0.1,0.0
24.513,0.0,0.0,0.317,0.738,-0.12,0.004,0.045,0.0,-0.12,-0.025,-0.088,-0.093,-2.691,-0.0,0.1,0.0
24.56,0.0,0.0,0.315,0.744,-0.12,0.004,0.045,0.0,-0.121,-0.026,-0.09,-0.097,-2.699,-0.0,0.1,0.0
24.616,0.0,0.0,0.32,0.723,-0.118,0.004,0.04,-0.096,-0.118,-0.027,-0.092,-0.098,-2.679,-0.0,0.1,0.0
24.649,0.0,0.0,0.321,0.717,-0.118,0.004,0.04,0.0,-0.119,-0.028,-0.097,-0.104,-2.697,-0.0,0.1,0.0
24.722,0.0,0.0,0.333,0.664,-0.12,0.009,0.087,0.95,-0.121,-0.032,-0.106,-0.117,-2.69,-0.0,0.1,0.0
24.782,0.0,0.0,0.356,0.561,-0.118,-0.003,-0.032,-2.38,-0.119,-0.031,-0.113,-0.113,-2.685,-0.0,0.1,0.0
24.82,0.0,0.0,0.36,0.544,-0.118,-0.003,-0.032,0.0,-0.12,-0.032,-0.122,-0.114,-2.693,-0.0,0.1,0.0
24.878,0.0,0.0,0.374,0.481,-0.118,-0.003,-0.032,0.0,-0.12,-0.034,-0.134,-0.116,-2.699,-0.0,0.1,0.0
24.9,0.0,0.0,0.391,0.405,-0.117,-0.003,-0.032,0.0,-0.118,-0.036,-0.149,-0.122,-2.684,-0.0,0.1,0.0
24.973,0.0,0.0,0.413,0.363,-0.117,-0.003,-0.032,0.0,-0.119,-0.041,-0.17,-0.134,-2.696,-0.0,0.1,0.0
25.021,0.0,0.0,0.451,0.363,-0.118,0.005,0.05,1.628,-0.12,-0.053,-0.218,-0.178,-2.674,-0.0,0.1,0.0
25.06,0.0,0.0,0.547,0.363,-0.118,0.005,0.05,0.0,-0.121,-0.073,-0.299,-0.246,-2.667,-0.0,0.1,0.0
25.098,0.0,0.0,0.702,0.363,-0.119,-0.0,-0.004,-1.085,-0.124,-0.107,-0.438,-0.355,-2.653,-0.0,0.1,0.0
25.184,0.0,0.0,0.966,0.363,-0.12,0.005,0.054,1.171,-0.128,-0.215,-0.887,-0.713,-2.715,-0.0,0.1,0.0
25.212,0.0,0.0,1.817,0.363,-0.12,0.005,0.054,0.0,-0.228,-2.95,-12.336,-9.713,-2.721,-0.0,0.1,0.0
25.264,0.0,0.0,23.408,0.363,-0.12,0.005,0.054,0.0,-0.11,0.274,1.165,0.892,-2.706,-0.0,0.1,0.0
25.298,0.0,0.0,-2.048,0.363,-0.118,0.005,0.053,-0.016,-0.112,0.136,0.587,0.437,-2.692,-0.0,0.1,0.0
25.387,0.0,0.0,-0.962,0.363,-0.121,0.006,0.064,0.212,-0.119,0.093,0.414,0.294,-2.701,-0.0,0.1,0.0
25.455,0.0,0.0,-0.624,0.363,-0.121,0.006,0.064,0.0,-0.118,0.073,0.329,0.225,-2.698,-0.0,0.1,0.0
25.482,0.0,0.0,-0.464,0.363,-0.12,0.0,-0.0,-1.277,-0.118,0.058,0.265,0.18,-2.691,-0.0,0.1,0.0
25.515,0.0,0.0,-0.347,0.601,-0.12,0.0,-0.0,0.0,-0.118,0.049,0.223,0.151,-2.698,-0.0,0.1,0.0
25.562,0.0,0.0,-0.272,0.941,-0.12,0.0,-0.0,0.0,-0.118,0.043,0.195,0.132,-2.681,-0.0,0.1,0.0
25.579,0.0,0.0,-0.22,1.172,-0.115,0.0,-0.0,0.0,-0.112,0.04,0.174,0.123,-2.675,-0.0,0.1,0.0
25.678,0.0,0.0,-0.194,1.288,-0.119,0.003,0.027,0.543,-0.12,0.035,0.162,0.108,-2.708,-0.0,0.1,0.0
25.726,0.0,0.0,-0.159,1.448,-0.119,0.003,0.027,0.0,-0.117,0.034,0.153,0.103,-2.703,-0.0,0.1,0.0
25.818,0.0,0.0,-0.147,1.502,-0.118,-0.006,-0.056,-1.661,-0.117,0.032,0.14,0.101,-2.697,-0.0,0.1,0.0
25.907,0.0,0.0,-0.126,1.594,-0.118,-0.006,-0.056,0.0,-0.117,0.031,0.13,0.101,-2.716,-0.0,0.1,0.0
25.962,0.0,0.0,-0.113,1.654,-0.117,-0.0,-0.004,1.027,-0.115,0.03,0.126,0.1,-2.698,-0.0,0.1,0.0
26.005,0.0,0.0,-0.109,1.672,-0.118,-0.0,-0.004,0.0,-0.117,0.03,0.124,0.097,-2.691,-0.0,0.1,0.0
26.136,0.0,0.0,-0.102,1.703,-0.117,0.003,0.027,0.624,-0.115,0.03,0.124,0.096,-2.659,-0.0,0.1,0.0
26.188,0.0,0.0,-0.105,1.689,-0.119,-0.0,-0.004,-0.624,-0.12,0.029,0.124,0.095,-2.688,-0.0,0.1,0.0
26.221,0.0,0.0,-0.098,1.719,-0.119,-0.0,-0.004,0.0,-0.118,0.03,0.127,0.098,-2.712,-0.0,0.1,0.0
26.302,0.0,0.0,-0.106,1.684,-0.118,0.0,-0.0,0.09,-0.117,0.031,0.131,0.102,-2.693,-0.0,0.1,0.0
26.346,0.0,0.0,-0.116,1.641,-0.118,0.0,-0.0,0.0,-0.117,0.032,0.136,0.106,-2.701,-0.0,0.1,0.0
26.426,0.0,0.0,-0.126,1.596,-0.119,-0.0,-0.004,-0.09,-0.118,0.034,0.144,0.113,-2.686,-0.0,0.1,0.0
26.504,0.0,0.0,-0.14,1.533,-0.118,0.005,0.053,1.147,-0.117,0.035,0.153,0.114,-2.688,-0.0,0.1,0.0
26.612,0.0,0.0,-0.153,1.472,-0.117,-0.0,-0.004,-1.147,-0.115,0.039,0.168,0.128,-2.682,-0.0,0.1,0.0
26.688,0.0,0.0,-0.185,1.33,-0.117,-0.0,-0.004,0.0,-0.115,0.044,0.188,0.144,-2.696,-0.0,0.1,0.0
26.722,0.0,0.0,-0.222,1.164,-0.116,0.0,-0.0,0.09,-0.114,0.051,0.216,0.168,-2.711,-0.0,0.1,0.0
26.77,0.0,0.0,-0.277,0.915,-0.116,0.005,0.049,0.976,-0.114,0.058,0.248,0.188,-2.698,-0.0,0.1,0.0
26.802,0.0,0.0,-0.334,0.661,-0.116,0.005,0.049,0.0,-0.114,0.069,0.3,0.223,-2.699,-0.0,0.1,0.0
26.84,0.0,0.0,-0.428,0.363,-0.116,0.005,0.049,0.0,-0.113,0.09,0.389,0.29,-2.71,-0.0,0.1,0.0
26.926,0.0,0.0,-0.594,0.363,-0.118,0.003,0.027,-0.432,-0.114,0.139,0.595,0.449,-2.698,-0.0,0.1,0.0
27.006,0.0,0.0,-0.977,0.363,-0.118,0.003,0.027,0.0,-0.106,0.332,1.404,1.085,-2.708,-0.0,0.1,0.0
27.066,0.0,0.0,-2.504,0.363,-0.117,0.002,0.022,-0.095,-0.145,-0.762,-3.178,-2.515,-2.681,-0.0,0.1,0.0
27.102,0.0,0.0,6.135,0.363,-0.12,0.0,0.005,-0.358,-0.127,-0.178,-0.733,-0.594,-2.686,-0.0,0.1,0.0
27.167,0.0,0.0,1.528,0.363,-0.12,0.0,0.005,0.0,-0.123,-0.102,-0.417,-0.343,-2.693,-0.0,0.1,0.0
27.244,0.0,0.0,0.928,0.363,-0.119,0.0,-0.0,-0.09,-0.122,-0.073,-0.294,-0.244,-2.694,-0.0,0.1,0.0
27.289,0.0,0.0,0.696,0.363,-0.119,-0.0,-0.004,-0.09,-0.121,-0.057,-0.231,-0.192,-2.71,-0.0,0.1,0.0
27.32,0.0,0.0,0.575,0.363,-0.119,-0.0,-0.004,0.0,-0.121,-0.047,-0.192,-0.16,-2.735,-0.0,0.1,0.0
27.387,0.0,0.0,0.501,0.363,-0.119,-0.0,-0.004,0.0,-0.121,-0.041,-0.167,-0.138,-2.725,-0.0,0.1,0.0
27.43,0.0,0.0,0.451,0.363,-0.119,-0.0,-0.004,0.0,-0.12,-0.036,-0.149,-0.122,-2.713,-0.0,0.1,0.0
27.529,0.0,0.0,0.415,0.363,-0.117,0.011,0.105,2.199,-0.118,-0.032,-0.121,-0.111,-2.712,-0.0,0.1,0.0
27.571,0.0,0.0,0.369,0.502,-0.12,0.004,0.041,-1.296,-0.122,-0.03,-0.108,-0.105,-2.706,-0.0,0.1,0.0
27.632,0.0,0.0,0.353,0.576,-0.12,0.004,0.041,0.0,-0.12,-0.028,-0.099,-0.099,-2.71,-0.0,0.1,0.0
27.668,0.0,0.0,0.333,0.663,-0.116,0.002,0.018,-0.455,-0.115,-0.025,-0.093,-0.091,-2.701,-0.0,0.1,0.0
27.741,0.0,0.0,0.315,0.746,-0.116,0.002,0.018,0.0,-0.117,-0.025,-0.09,-0.089,-2.719,-0.0,0.1,0.0
27.819,0.0,0.0,0.311,0.764,-0.118,0.004,0.045,0.535,-0.119,-0.025,-0.086,-0.09,-2.694,-0.0,0.1,0.0
27.875,0.0,0.0,0.309,0.774,-0.118,0.004,0.045,0.0,-0.118,-0.024,-0.084,-0.09,-2.697,-0.0,0.1,0.0
27.91,0.0,0.0,0.305,0.791,-0.118,0.0,-0.0,-0.893,-0.118,-0.024,-0.085,-0.087,-2.701,-0.0,0.1,0.0
27.985,0.0,0.0,0.305,0.792,-0.118,0.0,-0.0,0.0,-0.118,-0.024,-0.087,-0.086,-2.674,-0.0,0.1,0.0
28.021,0.0,0.0,0.306,0.785,-0.117,-0.001,-0.008,-0.16,-0.118,-0.024,-0.09,-0.084,-2.687,-0.0,0.1,0.0
28.045,0.0,0.0,0.309,0.772,-0.117,-0.001,-0.008,0.0,-0.118,-0.024,-0.094,-0.085,-2.669,-0.0,0.1,0.0
28.15,0.0,0.0,0.314,0.748,-0.12,0.004,0.04,0.957,-0.122,-0.027,-0.1,-0.094,-2.665,-0.0,0.1,0.0
28.213,0.0,0.0,0.333,0.664,-0.118,0.001,0.013,-0.529,-0.118,-0.028,-0.107,-0.097,-2.655,-0.0,0.1,0.0
28.273,0.0,0.0,0.339,0.637,-0.118,0.001,0.013,0.0,-0.119,-0.03,-0.117,-0.105,-2.713,-0.0,0.1,0.0
28.315,0.0,0.0,0.361,0.54,-0.117,0.007,0.072,1.164,-0.118,-0.035,-0.134,-0.124,-2.722,-0.0,0.1,0.0
28.37,0.0,0.0,0.395,0.384,-0.117,0.007,0.072,0.0,-0.119,-0.043,-0.159,-0.15,-2.704,-0.0,0.1,0.0
28.404,0.0,0.0,0.447,0.363,-0.12,-0.0,-0.004,-1.522,-0.123,-0.049,-0.187,-0.169,-2.714,-0.0,0.1,0.0
28.474,0.0,0.0,0.502,0.363,-0.118,-0.0,-0.004,0.0,-0.118,-0.056,-0.224,-0.193,-2.689,-0.0,0.1,0.0
28.504,0.0,0.0,0.562,0.363,-0.118,-0.0,-0.004,0.0,-0.121,-0.071,-0.288,-0.241,-2.703,-0.0,0.1,0.0
28.567,0.0,0.0,0.683,0.363,-0.118,-0.0,-0.004,0.0,-0.122,-0.099,-0.407,-0.331,-2.679,-0.0,0.1,0.0
28.595,0.0,0.0,0.906,0.363,-0.118,-0.0,-0.004,0.0,-0.124,-0.171,-0.708,-0.566,-2.683,-0.0,0.1,0.0
28.696,0.0,0.0,1.473,0.363,-0.12,0.002,0.022,0.537,-0.148,-0.728,-3.036,-2.398,-2.664,-0.0,0.1,0.0
28.77,0.0,0.0,5.868,0.363,-0.12,0.002,0.022,0.0,-0.108,0.338,1.425,1.107,-2.708,-0.0,0.1,0.0
28.794,0.0,0.0,-2.545,0.363,-0.118,0.003,0.027,0.097,-0.111,0.14,0.596,0.456,-2.696,-0.0,0.1,0.0
28.883,0.0,0.0,-0.987,0.363,-0.116,0.001,0.012,-0.294,-0.112,0.089,0.381,0.289,-2.69,-0.0,0.1,0.0
28.959,0.0,0.0,-0.584,0.363,-0.12,0.002,0.022,0.196,-0.12,0.066,0.289,0.211,-2.688,-0.0,0.1,0.0
29.037,0.0,0.0,-0.399,0.369,-0.12,0.002,0.022,0.0,-0.117,0.054,0.235,0.17,-2.692,-0.0,0.1,0.0
29.134,0.0,0.0,-0.301,0.808,-0.116,-0.0,-0.004,-0.536,-0.113,0.045,0.196,0.145,-2.689,-0.0,0.1,0.0
29.182,0.0,0.0,-0.237,1.098,-0.119,-0.001,-0.009,-0.09,-0.119,0.038,0.169,0.122,-2.667,-0.0,0.1,0.0
29.244,0.0,0.0,-0.177,1.365,-0.119,-0.001,-0.009,0.0,-0.117,0.035,0.149,0.111,-2.697,-0.0,0.1,0.0
29.297,0.0,0.0,-0.146,1.505,-0.118,-0.0,-0.004,0.09,-0.117,0.032,0.135,0.102,-2.709,-0.0,0.1,0.0
29.34,0.0,0.0,-0.121,1.617,-0.118,-0.0,-0.004,0.0,-0.117,0.029,0.125,0.095,-2.719,-0.0,0.1,0.0
29.447,0.0,0.0,-0.103,1.699,-0.117,-0.0,-0.004,0.0,-0.116,0.028,0.118,0.091,-2.714,-0.0,0.1,0.0
29.474,0.0,0.0,-0.091,1.751,-0.117,-0.0,-0.004,0.0,-0.117,0.027,0.112,0.087,-2.697,-0.0,0.1,0.0
29.58,0.0,0.0,-0.081,1.798,-0.114,0.008,0.078,1.656,-0.112,0.026,0.115,0.082,-2.685,-0.0,0.1,0.0
29.621,0.0,0.0,-0.086,1.777,-0.114,0.008,0.078,0.0,-0.114,0.025,0.116,0.075,-2.682,-0.0,0.1,0.0
29.672,0.0,0.0,-0.081,1.8,-0.119,0.003,0.027,-1.032,-0.12,0.023,0.115,0.07,-2.669,-0.0,0.1,0.0
29.71,0.0,0.0,-0.068,1.854,-0.119,0.003,0.027,0.0,-0.118,0.024,0.116,0.071,-2.679,-0.0,0.1,0.0
29.739,0.0,0.0,-0.073,1.833,-0.119,0.003,0.027,0.0,-0.119,0.024,0.117,0.071,-2.689,-0.0,0.1,0.0
29.86,0.0,0.0,-0.074,1.828,-0.116,0.005,0.053,0.523,-0.114,0.025,0.121,0.073,-2.707,-0.0,0.1,0.0
29.914,0.0,0.0,-0.086,1.776,-0.118,0.009,0.092,0.789,-0.119,0.024,0.123,0.065,-2.707,-0.0,0.1,0.0
29.939,0.0,0.0,-0.078,1.811,-0.118,0.009,0.092,0.0,-0.117,0.024,0.127,0.063,-2.69,-0.0,0.1,0.0
30.056,0.0,0.0,-0.084,1.786,-0.12,0.006,0.065,-0.547,-0.12,0.024,0.131,0.062,-2.694,-0.0,0.1,0.0
30.089,0.0,0.0,-0.085,1.778,-0.116,0.005,0.049,-0.327,-0.113,0.027,0.14,0.072,-2.675,-0.0,0.1,0.0
30.117,0.0,0.0,-0.112,1.658,-0.116,0.005,0.049,0.0,-0.116,0.029,0.149,0.078,-2.666,-0.0,0.1,0.0
30.142,0.0,0.0,-0.126,1.596,-0.116,0.005,0.049,0.0,-0.115,0.032,0.164,0.09,-2.657,-0.0,0.1,0.0
30.262,0.0,0.0,-0.154,1.468,-0.12,0.006,0.06,0.236,-0.12,0.035,0.181,0.099,-2.689,-0.0,0.1,0.0
30.371,0.0,0.0,-0.177,1.366,-0.12,0.004,0.041,-0.39,-0.118,0.044,0.213,0.127,-2.69,-0.0,0.1,0.0
30.449,0.0,0.0,-0.242,1.072,-0.118,0.001,0.014,-0.546,-0.115,0.06,0.278,0.183,-2.706,-0.0,0.1,0.0
30.492,0.0,0.0,-0.371,0.491,-0.117,-0.001,-0.014,-0.542,-0.113,0.096,0.423,0.304,-2.68,-0.0,0.1,0.0
30.54,0.0,0.0,-0.65,0.363,-0.117,-0.001,-0.014,0.0,-0.109,0.208,0.887,0.674,-2.693,-0.0,0.1,0.0
30.623,0.0,0.0,-1.528,0.363,-0.116,-0.0,-0.004,0.181,-0.221,-2.868,-11.992,-9.441,-2.693,-0.0,0.1,0.0
30.684,0.0,0.0,22.753,0.363,-0.117,0.004,0.041,0.907,-0.125,-0.18,-0.736,-0.6,-2.672,-0.0,0.1,0.0
30.724,0.0,0.0,1.534,0.363,-0.117,0.004,0.041,0.0,-0.121,-0.091,-0.363,-0.308,-2.691,-0.0,0.1,0.0
30.769,0.0,0.0,0.829,0.363,-0.116,0.003,0.027,-0.279,-0.118,-0.061,-0.239,-0.209,-2.678,-0.0,0.1,0.0
