time,joy_delta,joy_speed,lqg_delta,d_ff,lqg_speed,lqg_e_cg,lqg_e_cg_dot,lqg_theta_e,lqg_theta_e_dot,future_curvature,lqg_e_cg_hat,lqg_e_cg_dot_hat,lqg_theta_e_hat,lqg_theta_e_dot_hat,yaw,yaw_rate,vx,vy
104.41,0.0,0.0,0.001,0.0,3.0,-0.099,-0.003,-0.028,-0.263,0.0,-0.085,-0.037,0.014,0.043,0.0,0.0,0.1,0.0
104.516,0.0,0.0,0.028,0.0,3.0,-0.101,-0.003,-0.035,-0.125,0.0,-0.094,-0.038,0.017,0.064,0.0,0.0,0.1,0.0
104.627,0.0,0.0,0.008,0.0,3.0,-0.097,-0.005,-0.047,-0.245,0.0,-0.101,-0.039,0.019,0.051,0.0,0.0,0.1,0.0
104.665,0.0,0.0,0.019,0.0,3.0,-0.102,-0.001,-0.007,0.803,0.0,-0.102,-0.038,0.021,0.056,0.0,0.0,0.1,0.0
104.769,0.0,0.0,0.006,0.0,3.0,-0.104,-0.003,-0.028,-0.419,0.0,-0.105,-0.032,0.025,0.041,0.0,0.0,0.1,0.0
104.892,0.0,0.0,0.006,0.0,3.0,-0.112,-0.004,-0.041,-0.268,0.0,-0.107,-0.03,0.025,0.028,0.0,0.0,0.1,0.0
104.937,0.0,0.0,0.018,0.0,3.0,-0.118,-0.006,-0.062,-0.408,0.0,-0.112,-0.032,0.024,0.033,0.0,0.0,0.1,0.0
104.961,0.0,0.0,0.021,0.0,3.0,-0.121,-0.0,-0.002,1.193,0.0,-0.117,-0.036,0.023,0.042,0.0,0.0,0.1,0.0
105.057,0.0,0.0,0.027,0.0,3.0,-0.112,-0.002,-0.021,-0.374,0.0,-0.121,-0.028,0.027,0.059,0.0,0.0,0.1,0.0
105.123,0.0,0.0,-0.009,0.0,3.0,-0.108,-0.004,-0.041,-0.4,0.0,-0.119,-0.024,0.029,0.02,0.0,0.0,0.1,0.0
105.209,0.0,0.0,0.018,0.0,3.0,-0.11,-0.003,-0.032,0.179,0.0,-0.116,-0.02,0.028,0.029,0.0,0.0,0.1,0.0
105.227,0.0,0.0,0.004,0.0,3.0,-0.114,-0.004,-0.038,-0.134,0.0,-0.114,-0.018,0.027,0.015,0.0,0.0,0.1,0.0
105.318,0.0,0.0,0.018,0.0,3.0,-0.124,-0.003,-0.03,0.173,0.0,-0.116,-0.018,0.026,0.025,0.0,0.0,0.1,0.0
105.423,0.0,0.0,0.015,0.0,3.0,-0.135,-0.002,-0.022,0.158,0.0,-0.121,-0.02,0.025,0.027,0.0,0.0,0.1,0.0
105.527,0.0,0.0,0.022,0.0,3.0,-0.139,-0.006,-0.055,-0.663,0.0,-0.13,-0.021,0.025,0.04,0.0,0.0,0.1,0.0
105.569,0.0,0.0,0.017,0.0,3.0,-0.14,-0.003,-0.03,0.493,0.0,-0.136,-0.027,0.025,0.043,0.0,0.0,0.1,0.0
105.707,0.0,0.0,0.03,0.0,3.0,-0.143,-0.004,-0.044,-0.271,0.0,-0.14,-0.025,0.027,0.063,0.0,0.0,0.1,0.0
105.738,0.0,0.0,0.0,0.0,3.0,-0.139,0.004,0.04,1.684,0.0,-0.143,-0.028,0.028,0.037,0.0,0.0,0.1,0.0
105.781,0.0,0.0,0.032,0.0,3.0,-0.149,-0.003,-0.031,-1.43,0.0,-0.143,-0.01,0.034,0.064,0.0,0.0,0.1,0.0
105.804,0.0,0.0,-0.039,0.0,3.0,-0.152,-0.002,-0.025,0.134,0.0,-0.147,-0.018,0.032,-0.02,0.0,0.0,0.1,0.0
105.875,0.0,0.0,0.069,0.0,3.0,-0.139,-0.005,-0.047,-0.448,0.0,-0.151,-0.011,0.032,0.069,0.0,0.0,0.1,0.0
105.968,0.0,0.0,-0.026,0.0,3.0,-0.14,-0.005,-0.052,-0.105,0.0,-0.146,-0.014,0.031,0.004,0.0,0.0,0.1,0.0
106.081,0.0,0.0,0.042,0.0,3.0,-0.136,-0.002,-0.019,0.657,0.0,-0.145,-0.012,0.03,0.05,0.0,0.0,0.1,0.0
106.159,0.0,0.0,-0.005,0.0,3.0,-0.136,-0.005,-0.045,-0.519,0.0,-0.142,-0.009,0.031,0.02,0.0,0.0,0.1,0.0
106.276,0.0,0.0,0.015,0.0,3.0,-0.118,-0.003,-0.026,0.382,0.0,-0.14,-0.009,0.029,0.025,0.0,0.0,0.1,0.0
106.362,0.0,0.0,0.015,0.0,3.0,-0.116,-0.004,-0.043,-0.344,0.0,-0.13,-0.001,0.03,0.03,0.0,0.0,0.1,0.0
106.466,0.0,0.0,-0.012,0.0,3.0,-0.099,-0.003,-0.034,0.194,0.0,-0.124,-0.002,0.028,-0.004,0.0,0.0,0.1,0.0
106.583,0.0,0.0,0.028,0.0,3.0,-0.102,-0.004,-0.041,-0.149,0.0,-0.112,0.007,0.027,0.027,0.0,0.0,0.1,0.0
106.599,0.0,0.0,-0.023,0.0,3.0,-0.102,-0.004,-0.041,0.0,0.0,-0.107,0.002,0.024,-0.022,0.0,0.0,0.1,0.0
106.697,0.0,0.0,0.04,0.0,3.0,-0.101,0.002,0.02,1.228,0.0,-0.105,0.004,0.021,0.031,0.0,0.0,0.1,0.0
106.734,0.0,0.0,-0.009,0.0,3.0,-0.113,-0.001,-0.015,-0.702,0.0,-0.103,0.009,0.023,0.005,0.0,0.0,0.1,0.0
106.748,0.0,0.0,0.003,0.0,3.0,-0.113,-0.001,-0.015,0.0,0.0,-0.107,0.004,0.021,-0.0,0.0,0.0,0.1,0.0
106.844,0.0,0.0,0.027,0.0,3.0,-0.113,-0.003,-0.034,-0.391,0.0,-0.11,0.004,0.02,0.03,0.0,0.0,0.1,0.0
106.88,0.0,0.0,-0.001,0.0,3.0,-0.115,-0.005,-0.045,-0.219,0.0,-0.111,-0.001,0.019,0.015,0.0,0.0,0.1,0.0
106.973,0.0,0.0,0.027,0.0,3.0,-0.12,-0.004,-0.039,0.136,0.0,-0.113,-0.005,0.018,0.041,0.0,0.0,0.1,0.0
107.072,0.0,0.0,0.008,0.0,3.0,-0.131,0.001,0.015,1.063,0.0,-0.117,-0.011,0.019,0.035,0.0,0.0,0.1,0.0
107.202,0.0,0.0,0.023,0.0,3.0,-0.148,-0.001,-0.013,-0.549,0.0,-0.124,-0.007,0.022,0.053,0.0,0.0,0.1,0.0
107.224,0.0,0.0,-0.006,0.0,3.0,-0.151,-0.002,-0.019,-0.125,0.0,-0.136,-0.015,0.023,0.022,0.0,0.0,0.1,0.0
107.296,0.0,0.0,0.045,0.0,3.0,-0.157,-0.003,-0.034,-0.298,0.0,-0.145,-0.014,0.025,0.07,0.0,0.0,0.1,0.0
107.31,0.0,0.0,-0.006,0.0,3.0,-0.157,-0.003,-0.034,0.0,0.0,-0.152,-0.021,0.026,0.035,0.0,0.0,0.1,0.0
107.404,0.0,0.0,0.041,0.0,3.0,-0.171,-0.002,-0.025,0.187,0.0,-0.156,-0.019,0.028,0.074,0.0,0.0,0.1,0.0
107.427,0.0,0.0,-0.005,0.0,3.0,-0.168,-0.004,-0.042,-0.353,0.0,-0.165,-0.024,0.03,0.036,0.0,0.0,0.1,0.0
107.454,0.0,0.0,0.041,0.0,3.0,-0.168,-0.004,-0.042,0.0,0.0,-0.168,-0.022,0.032,0.072,0.0,0.0,0.1,0.0
107.567,0.0,0.0,-0.001,0.0,3.0,-0.197,-0.003,-0.032,0.212,0.0,-0.17,-0.024,0.033,0.04,0.0,0.0,0.1,0.0
107.651,0.0,0.0,0.031,0.0,3.0,-0.207,0.004,0.04,1.438,0.0,-0.185,-0.029,0.034,0.058,0.0,0.0,0.1,0.0
107.674,0.0,0.0,0.032,0.0,3.0,-0.216,-0.004,-0.044,-1.693,0.0,-0.197,-0.019,0.04,0.075,0.0,0.0,0.1,0.0
107.757,0.0,0.0,-0.008,0.0,3.0,-0.234,0.002,0.016,1.21,0.0,-0.208,-0.028,0.04,0.029,0.0,0.0,0.1,0.0
107.819,0.0,0.0,0.063,0.0,3.0,-0.232,0.002,0.017,0.011,0.0,-0.222,-0.02,0.044,0.094,0.0,0.0,0.1,0.0
107.882,0.0,0.0,-0.015,0.0,3.0,-0.236,-0.004,-0.045,-1.227,0.0,-0.228,-0.016,0.048,0.034,0.0,0.0,0.1,0.0
107.9,0.0,0.0,0.034,0.0,3.0,-0.237,0.001,0.006,1.009,0.0,-0.233,-0.016,0.047,0.054,0.0,0.0,0.1,0.0
108.014,0.0,0.0,0.021,0.0,3.0,-0.264,0.002,0.017,0.229,0.0,-0.236,-0.008,0.05,0.054,0.0,0.0,0.1,0.0
108.073,0.0,0.0,0.004,0.0,3.0,-0.273,-0.002,-0.018,-0.704,0.0,-0.25,-0.009,0.051,0.027,0.0,0.0,0.1,0.0
108.161,0.0,0.0,0.043,0.0,3.0,-0.284,-0.003,-0.026,-0.149,0.0,-0.261,-0.009,0.051,0.06,0.0,0.0,0.1,0.0
108.183,0.0,0.0,0.021,0.0,3.0,-0.28,-0.005,-0.047,-0.421,0.0,-0.273,-0.012,0.052,0.055,0.0,0.0,0.1,0.0
108.199,0.0,0.0,0.039,0.0,3.0,-0.285,-0.003,-0.034,0.26,0.0,-0.277,-0.012,0.053,0.077,0.0,0.0,0.1,0.0
108.296,0.0,0.0,0.016,0.0,3.0,-0.29,-0.003,-0.028,0.119,0.0,-0.282,-0.012,0.054,0.061,0.0,0.0,0.1,0.0
108.319,0.0,0.0,0.03,0.0,3.0,-0.292,-0.004,-0.042,-0.291,0.0,-0.287,-0.01,0.056,0.07,0.0,0.0,0.1,0.0
108.416,0.0,0.0,0.017,0.0,3.0,-0.309,-0.003,-0.028,0.287,0.0,-0.29,-0.01,0.057,0.056,0.0,0.0,0.1,0.0
108.471,0.0,0.0,0.033,0.0,3.0,-0.302,-0.004,-0.045,-0.341,0.0,-0.3,-0.011,0.058,0.067,0.0,0.0,0.1,0.0
108.507,0.0,0.0,0.029,0.0,3.0,-0.3,-0.003,-0.025,0.391,0.0,-0.302,-0.009,0.059,0.071,0.0,0.0,0.1,0.0
108.551,0.0,0.0,0.02,0.0,3.0,-0.3,-0.004,-0.039,-0.281,0.0,-0.302,-0.004,0.061,0.062,0.0,0.0,0.1,0.0
108.596,0.0,0.0,0.016,0.0,3.0,-0.31,-0.002,-0.024,0.312,0.0,-0.302,-0.002,0.061,0.048,0.0,0.0,0.1,0.0
108.609,0.0,0.0,0.028,0.0,3.0,-0.313,-0.005,-0.045,-0.432,0.0,-0.306,0.0,0.061,0.054,0.0,0.0,0.1,0.0
108.721,0.0,0.0,0.023,0.0,3.0,-0.309,-0.004,-0.036,0.188,0.0,-0.309,-0.002,0.061,0.051,0.0,0.0,0.1,0.0
108.837,0.0,0.0,0.035,0.0,3.0,-0.281,-0.008,-0.076,-0.798,0.0,-0.309,0.002,0.061,0.067,0.0,0.0,0.1,0.0
108.896,0.0,0.0,0.01,0.0,3.0,-0.282,-0.003,-0.027,0.972,0.0,-0.296,0.006,0.061,0.046,0.0,0.0,0.1,0.0
108.927,0.0,0.0,0.019,0.0,3.0,-0.29,-0.003,-0.026,0.029,0.0,-0.289,0.013,0.061,0.042,0.0,0.0,0.1,0.0
109.018,0.0,0.0,0.006,0.0,3.0,-0.286,-0.006,-0.059,-0.666,0.0,-0.289,0.013,0.059,0.021,0.0,0.0,0.1,0.0
109.109,0.0,0.0,0.034,0.0,3.0,-0.27,-0.005,-0.045,0.274,0.0,-0.286,0.012,0.056,0.044,0.0,0.0,0.1,0.0
109.215,0.0,0.0,0.02,0.0,3.0,-0.26,-0.004,-0.038,0.14,0.0,-0.278,0.016,0.056,0.044,0.0,0.0,0.1,0.0
109.244,0.0,0.0,0.008,0.0,3.0,-0.261,-0.003,-0.03,0.172,0.0,-0.268,0.02,0.055,0.028,0.0,0.0,0.1,0.0
109.267,0.0,0.0,0.014,0.0,3.0,-0.251,-0.003,-0.034,-0.078,0.0,-0.263,0.022,0.053,0.024,0.0,0.0,0.1,0.0
109.363,0.0,0.0,0.018,0.0,3.0,-0.241,-0.004,-0.044,-0.213,0.0,-0.256,0.025,0.052,0.027,0.0,0.0,0.1,0.0
109.472,0.0,0.0,0.01,0.0,3.0,-0.223,-0.003,-0.034,0.198,0.0,-0.247,0.026,0.049,0.019,0.0,0.0,0.1,0.0
109.58,0.0,0.0,0.017,0.0,3.0,-0.211,-0.005,-0.051,-0.34,0.0,-0.234,0.032,0.048,0.025,0.0,0.0,0.1,0.0
109.654,0.0,0.0,-0.004,0.0,3.0,-0.188,-0.005,-0.045,0.123,0.0,-0.221,0.032,0.045,-0.0,0.0,0.0,0.1,0.0
109.694,0.0,0.0,0.022,0.0,3.0,-0.17,-0.002,-0.024,0.432,0.0,-0.203,0.038,0.042,0.019,0.0,0.0,0.1,0.0
109.714,0.0,0.0,-0.014,0.0,3.0,-0.184,-0.006,-0.059,-0.711,0.0,-0.185,0.043,0.04,-0.014,0.0,0.0,0.1,0.0
109.794,0.0,0.0,0.004,0.0,3.0,-0.149,-0.003,-0.027,0.645,0.0,-0.182,0.033,0.033,-0.018,0.0,0.0,0.1,0.0
109.814,0.0,0.0,0.043,0.0,3.0,-0.132,-0.006,-0.065,-0.752,0.0,-0.164,0.044,0.032,0.041,0.0,0.0,0.1,0.0
109.896,0.0,0.0,-0.047,0.0,3.0,-0.105,-0.003,-0.035,0.6,0.0,-0.146,0.036,0.028,-0.041,0.0,0.0,0.1,0.0
109.926,0.0,0.0,0.046,0.0,3.0,-0.101,-0.005,-0.054,-0.385,0.0,-0.124,0.048,0.026,0.029,0.0,0.0,0.1,0.0
110.045,0.0,0.0,-0.055,0.0,3.0,-0.082,0.002,0.024,1.564,0.0,-0.11,0.037,0.021,-0.061,0.0,0.0,0.1,0.0
110.06,0.0,0.0,0.057,0.0,3.0,-0.073,-0.006,-0.062,-1.718,0.0,-0.093,0.056,0.021,0.033,0.0,0.0,0.1,0.0
110.162,0.0,0.0,-0.08,0.0,3.0,-0.041,-0.006,-0.064,-0.039,0.0,-0.081,0.038,0.014,-0.091,0.0,0.0,0.1,0.0
110.271,0.0,0.0,0.083,0.0,3.0,-0.011,-0.004,-0.035,0.57,0.0,-0.059,0.048,0.01,0.047,0.0,0.0,0.1,0.0
110.366,0.0,0.0,-0.078,0.0,3.0,0.035,-0.002,-0.018,0.337,0.0,-0.033,0.045,0.008,-0.07,0.0,0.0,0.1,0.0
110.469,0.0,0.0,0.029,0.0,3.0,0.051,-0.005,-0.054,-0.726,0.0,0.003,0.064,0.005,-0.006,0.0,0.0,0.1,0.0
110.553,0.0,0.0,-0.087,0.0,3.0,0.088,-0.005,-0.055,-0.001,0.0,0.03,0.054,-0.002,-0.123,0.0,0.0,0.1,0.0
110.655,0.0,0.0,0.049,0.0,3.0,0.107,-0.003,-0.025,0.587,0.0,0.061,0.064,-0.01,-0.017,0.0,0.0,0.1,0.0
110.78,0.0,0.0,-0.079,0.0,3.0,0.132,-0.003,-0.032,-0.142,0.0,0.087,0.058,-0.015,-0.113,0.0,0.0,0.1,0.0
110.862,0.0,0.0,0.025,0.0,3.0,0.133,-0.003,-0.032,0.002,0.0,0.113,0.063,-0.022,-0.039,0.0,0.0,0.1,0.0
110.96,0.0,0.0,-0.06,0.0,3.0,0.136,-0.002,-0.023,0.193,0.0,0.126,0.048,-0.029,-0.102,0.0,0.0,0.1,0.0
111.07,0.0,0.0,0.035,0.0,3.0,0.114,-0.004,-0.041,-0.379,0.0,0.134,0.044,-0.034,-0.016,0.0,0.0,0.1,0.0
111.181,0.0,0.0,-0.042,0.0,3.0,0.101,-0.002,-0.019,0.451,0.0,0.127,0.017,-0.039,-0.058,0.0,0.0,0.1,0.0
111.207,0.0,0.0,0.06,0.0,3.0,0.107,-0.003,-0.029,-0.207,0.0,0.116,0.007,-0.039,0.053,0.0,0.0,0.1,0.0
111.316,0.0,0.0,-0.035,0.0,3.0,0.078,0.001,0.009,0.765,0.0,0.112,-0.009,-0.036,0.005,0.0,0.0,0.1,0.0
111.413,0.0,0.0,0.027,0.0,3.0,0.055,-0.004,-0.04,-0.982,0.0,0.095,-0.018,-0.032,0.052,0.0,0.0,0.1,0.0
111.542,0.0,0.0,-0.012,0.0,3.0,0.048,-0.0,-0.004,0.724,0.0,0.074,-0.04,-0.03,0.03,0.0,0.0,0.1,0.0
111.56,0.0,0.0,0.05,0.0,3.0,0.032,0.001,0.012,0.309,0.0,0.059,-0.042,-0.023,0.1,0.0,0.0,0.1,0.0
111.669,0.0,0.0,-0.033,0.0,3.0,-0.001,-0.003,-0.026,-0.754,0.0,0.043,-0.05,-0.016,0.034,0.0,0.0,0.1,0.0
111.741,0.0,0.0,0.034,0.0,3.0,-0.017,-0.002,-0.021,0.1,0.0,0.018,-0.061,-0.013,0.073,0.0,0.0,0.1,0.0
111.773,0.0,0.0,0.02,0.0,3.0,-0.031,-0.003,-0.033,-0.228,0.0,-0.003,-0.068,-0.007,0.081,0.0,0.0,0.1,0.0
111.857,0.0,0.0,0.018,0.0,3.0,-0.053,-0.004,-0.036,-0.075,0.0,-0.022,-0.074,-0.001,0.083,0.0,0.0,0.1,0.0
111.942,0.0,0.0,0.02,0.0,3.0,-0.087,-0.001,-0.011,0.509,0.0,-0.042,-0.08,0.004,0.084,0.0,0.0,0.1,0.0
111.966,0.0,0.0,0.027,0.0,3.0,-0.087,-0.001,-0.011,0.0,0.0,-0.069,-0.085,0.01,0.091,0.0,0.0,0.1,0.0
112.056,0.0,0.0,0.029,0.0,3.0,-0.106,-0.002,-0.019,-0.163,0.0,-0.084,-0.079,0.018,0.1,0.0,0.0,0.1,0.0
112.154,0.0,0.0,-0.001,0.0,3.0,-0.114,-0.002,-0.022,-0.064,0.0,-0.101,-0.08,0.023,0.061,0.0,0.0,0.1,0.0
112.297,0.0,0.0,0.039,0.0,3.0,-0.151,-0.003,-0.031,-0.184,0.0,-0.113,-0.073,0.027,0.086,0.0,0.0,0.1,0.0
112.337,0.0,0.0,0.001,0.0,3.0,-0.169,-0.004,-0.038,-0.127,0.0,-0.136,-0.08,0.029,0.047,0.0,0.0,0.1,0.0
112.354,0.0,0.0,0.067,0.0,3.0,-0.164,-0.002,-0.02,0.347,0.0,-0.158,-0.078,0.033,0.11,0.0,0.0,0.1,0.0
112.461,0.0,0.0,0.008,0.0,3.0,-0.179,-0.004,-0.04,-0.382,0.0,-0.166,-0.071,0.039,0.078,0.0,0.0,0.1,0.0
112.579,0.0,0.0,0.02,0.0,3.0,-0.19,-0.004,-0.045,-0.108,0.0,-0.178,-0.069,0.041,0.066,0.0,0.0,0.1,0.0
112.681,0.0,0.0,0.031,0.0,3.0,-0.198,-0.002,-0.024,0.411,0.0,-0.189,-0.066,0.043,0.073,0.0,0.0,0.1,0.0
112.777,0.0,0.0,0.025,0.0,3.0,-0.197,-0.003,-0.032,-0.16,0.0,-0.198,-0.059,0.046,0.07,0.0,0.0,0.1,0.0
112.917,0.0,0.0,0.019,0.0,3.0,-0.193,-0.003,-0.027,0.114,0.0,-0.202,-0.052,0.048,0.058,0.0,0.0,0.1,0.0
112.965,0.0,0.0,0.019,0.0,3.0,-0.181,-0.005,-0.047,-0.395,0.0,-0.202,-0.041,0.05,0.049,0.0,0.0,0.1,0.0
113.038,0.0,0.0,0.009,0.0,3.0,-0.179,-0.004,-0.039,0.146,0.0,-0.195,-0.032,0.05,0.03,0.0,0.0,0.1,0.0
113.083,0.0,0.0,0.015,0.0,3.0,-0.175,-0.003,-0.031,0.156,0.0,-0.19,-0.024,0.048,0.023,0.0,0.0,0.1,0.0
113.137,0.0,0.0,0.013,0.0,3.0,-0.172,-0.003,-0.029,0.056,0.0,-0.185,-0.016,0.047,0.017,0.0,0.0,0.1,0.0
113.155,0.0,0.0,0.012,0.0,3.0,-0.168,-0.002,-0.021,0.147,0.0,-0.18,-0.009,0.045,0.011,0.0,0.0,0.1,0.0
113.288,0.0,0.0,0.013,0.0,3.0,-0.148,-0.002,-0.024,-0.064,0.0,-0.175,-0.002,0.043,0.011,0.0,0.0,0.1,0.0
113.321,0.0,0.0,0.009,0.0,3.0,-0.143,-0.003,-0.027,-0.06,0.0,-0.163,0.007,0.041,0.007,0.0,0.0,0.1,0.0
113.43,0.0,0.0,-0.005,0.0,3.0,-0.111,-0.006,-0.055,-0.56,0.0,-0.153,0.012,0.038,-0.015,0.0,0.0,0.1,0.0
113.525,0.0,0.0,0.016,0.0,3.0,-0.086,-0.006,-0.059,-0.078,0.0,-0.132,0.02,0.034,0.0,0.0,0.0,0.1,0.0
113.637,0.0,0.0,-0.015,0.0,3.0,-0.062,-0.004,-0.041,0.366,0.0,-0.109,0.025,0.029,-0.03,0.0,0.0,0.1,0.0
113.665,0.0,0.0,0.006,0.0,3.0,-0.057,-0.005,-0.045,-0.088,0.0,-0.085,0.034,0.025,-0.021,0.0,0.0,0.1,0.0
113.759,0.0,0.0,-0.022,0.0,3.0,-0.026,-0.003,-0.032,0.276,0.0,-0.07,0.031,0.018,-0.053,0.0,0.0,0.1,0.0
113.845,0.0,0.0,0.023,0.0,3.0,0.0,-0.006,-0.06,-0.571,0.0,-0.046,0.042,0.014,-0.01,0.0,0.0,0.1,0.0
113.866,0.0,0.0,-0.043,0.0,3.0,0.0,-0.006,-0.06,-0.004,0.0,-0.022,0.039,0.008,-0.068,0.0,0.0,0.1,0.0
113.979,0.0,0.0,0.02,0.0,3.0,0.047,-0.005,-0.054,0.126,0.0,-0.009,0.035,0.001,-0.025,0.0,0.0,0.1,0.0
114.09,0.0,0.0,-0.007,0.0,3.0,0.066,-0.004,-0.039,0.299,0.0,0.02,0.04,-0.002,-0.023,0.0,0.0,0.1,0.0
114.121,0.0,0.0,-0.032,0.0,3.0,0.069,-0.005,-0.054,-0.307,0.0,0.044,0.04,-0.006,-0.056,0.0,0.0,0.1,0.0
114.225,0.0,0.0,-0.007,0.0,3.0,0.092,-0.005,-0.052,0.054,0.0,0.058,0.033,-0.013,-0.048,0.0,0.0,0.1,0.0
114.339,0.0,0.0,0.003,0.0,3.0,0.113,-0.003,-0.032,0.401,0.0,0.077,0.032,-0.017,-0.024,0.0,0.0,0.1,0.0
114.367,0.0,0.0,-0.023,0.0,3.0,0.116,-0.003,-0.028,0.08,0.0,0.096,0.031,-0.02,-0.04,0.0,0.0,0.1,0.0
114.455,0.0,0.0,-0.015,0.0,3.0,0.124,-0.004,-0.042,-0.296,0.0,0.107,0.026,-0.023,-0.042,0.0,0.0,0.1,0.0
114.569,0.0,0.0,-0.005,0.0,3.0,0.139,-0.003,-0.034,0.159,0.0,0.117,0.019,-0.027,-0.03,0.0,0.0,0.1,0.0
114.678,0.0,0.0,-0.005,0.0,3.0,0.143,-0.004,-0.035,-0.014,0.0,0.128,0.015,-0.029,-0.018,0.0,0.0,0.1,0.0
114.779,0.0,0.0,-0.019,0.0,3.0,0.144,-0.004,-0.042,-0.13,0.0,0.136,0.007,-0.031,-0.029,0.0,0.0,0.1,0.0
114.879,0.0,0.0,0.002,0.0,3.0,0.144,-0.003,-0.03,0.229,0.0,0.14,-0.0,-0.033,-0.009,0.0,0.0,0.1,0.0
114.982,0.0,0.0,-0.007,0.0,3.0,0.138,-0.006,-0.055,-0.505,0.0,0.141,-0.008,-0.034,-0.006,0.0,0.0,0.1,0.0
115.033,0.0,0.0,-0.002,0.0,3.0,0.137,-0.003,-0.031,0.493,0.0,0.139,-0.021,-0.035,0.002,0.0,0.0,0.1,0.0
115.058,0.0,0.0,0.013,0.0,3.0,0.134,-0.004,-0.04,-0.186,0.0,0.136,-0.026,-0.033,0.03,0.0,0.0,0.1,0.0
115.178,0.0,0.0,-0.016,0.0,3.0,0.129,-0.004,-0.038,0.045,0.0,0.133,-0.036,-0.032,0.009,0.0,0.0,0.1,0.0
115.296,0.0,0.0,0.014,0.0,3.0,0.129,-0.003,-0.031,0.129,0.0,0.128,-0.041,-0.03,0.034,0.0,0.0,0.1,0.0
115.313,0.0,0.0,-0.008,0.0,3.0,0.127,-0.003,-0.026,0.116,0.0,0.125,-0.045,-0.027,0.022,0.0,0.0,0.1,0.0
115.387,0.0,0.0,0.002,0.0,3.0,0.123,-0.004,-0.04,-0.29,0.0,0.122,-0.046,-0.025,0.025,0.0,0.0,0.1,0.0
115.414,0.0,0.0,-0.006,0.0,3.0,0.121,-0.004,-0.036,0.078,0.0,0.119,-0.051,-0.024,0.014,0.0,0.0,0.1,0.0
115.516,0.0,0.0,0.01,0.0,3.0,0.116,-0.004,-0.038,-0.032,0.0,0.116,-0.052,-0.022,0.027,0.0,0.0,0.1,0.0
115.641,0.0,0.0,-0.007,0.0,3.0,0.101,-0.004,-0.045,-0.141,0.0,0.112,-0.055,-0.021,0.013,0.0,0.0,0.1,0.0
115.66,0.0,0.0,0.012,0.0,3.0,0.098,-0.003,-0.033,0.233,0.0,0.102,-0.061,-0.02,0.026,0.0,0.0,0.1,0.0
115.793,0.0,0.0,0.013,0.0,3.0,0.09,-0.003,-0.029,0.081,0.0,0.096,-0.062,-0.018,0.039,0.0,0.0,0.1,0.0
115.825,0.0,0.0,-0.002,0.0,3.0,0.089,-0.003,-0.031,-0.046,0.0,0.088,-0.064,-0.015,0.026,0.0,0.0,0.1,0.0
115.949,0.0,0.0,0.011,0.0,3.0,0.084,-0.004,-0.035,-0.077,0.0,0.084,-0.063,-0.013,0.035,0.0,0.0,0.1,0.0
115.97,0.0,0.0,-0.004,0.0,3.0,0.084,-0.004,-0.035,0.0,0.0,0.079,-0.063,-0.012,0.02,0.0,0.0,0.1,0.0
116.051,0.0,0.0,0.012,0.0,3.0,0.078,-0.003,-0.026,0.19,0.0,0.077,-0.061,-0.01,0.03,0.0,0.0,0.1,0.0
116.136,0.0,0.0,-0.005,0.0,3.0,0.071,-0.003,-0.026,0.005,0.0,0.073,-0.06,-0.009,0.013,0.0,0.0,0.1,0.0
116.189,0.0,0.0,0.01,0.0,3.0,0.068,-0.003,-0.032,-0.133,0.0,0.067,-0.058,-0.008,0.021,0.0,0.0,0.1,0.0
116.221,0.0,0.0,0.003,0.0,3.0,0.069,-0.003,-0.031,0.03,0.0,0.063,-0.057,-0.007,0.017,0.0,0.0,0.1,0.0
116.286,0.0,0.0,0.008,0.0,3.0,0.063,-0.002,-0.017,0.278,0.0,0.062,-0.054,-0.006,0.021,0.0,0.0,0.1,0.0
116.307,0.0,0.0,-0.002,0.0,3.0,0.064,-0.003,-0.029,-0.236,0.0,0.058,-0.052,-0.005,0.01,0.0,0.0,0.1,0.0
116.393,0.0,0.0,0.006,0.0,3.0,0.059,-0.004,-0.04,-0.22,0.0,0.057,-0.049,-0.005,0.012,0.0,0.0,0.1,0.0
116.403,0.0,0.0,0.002,0.0,3.0,0.059,-0.004,-0.04,0.0,0.0,0.054,-0.05,-0.006,0.008,0.0,0.0,0.1,0.0
116.479,0.0,0.0,0.013,0.0,3.0,0.058,-0.004,-0.044,-0.095,0.0,0.052,-0.049,-0.006,0.021,0.0,0.0,0.1,0.0
116.571,0.0,0.0,-0.0,0.0,3.0,0.052,-0.003,-0.025,0.386,0.0,0.051,-0.05,-0.006,0.012,0.0,0.0,0.1,0.0
116.687,0.0,0.0,0.012,0.0,3.0,0.049,-0.003,-0.029,-0.077,0.0,0.048,-0.048,-0.005,0.024,0.0,0.0,0.1,0.0
116.701,0.0,0.0,-0.003,0.0,3.0,0.048,-0.004,-0.039,-0.199,0.0,0.044,-0.048,-0.004,0.011,0.0,0.0,0.1,0.0
116.815,0.0,0.0,0.012,0.0,3.0,0.038,-0.003,-0.028,0.218,0.0,0.042,-0.047,-0.004,0.022,0.0,0.0,0.1,0.0
116.935,0.0,0.0,0.001,0.0,3.0,0.028,-0.003,-0.025,0.051,0.0,0.037,-0.049,-0.004,0.015,0.0,0.0,0.1,0.0
